measurement_id,particle_id,ore_type,rm_number,density_bin,density_bin_g_per_cm3,operator,density_g_per_cm3,density_g_per_cm3_std,machine,cup,created_at,valid,volume_measurement_id,volume_cm3,volume_valid
240,RT-XRM43971-0036,HGM,RM43971,1190572,3.05,Indiana Veal,4.9869,0.0079,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:50.634569+11:00,True,103,0.1747,True
241,RT-XRM43971-0037,HGM,RM43971,1190572,3.05,Indiana Veal,4.0242,0.0084,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:50.730482+11:00,True,104,0.0961,True
242,RT-XRM43971-0038,HGM,RM43971,1190572,3.05,Indiana Veal,4.219,0.0082,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:50.808225+11:00,True,105,0.1924,True
243,RT-XRM43971-0039,HGM,RM43971,1190572,3.05,Indiana Veal,3.9942,0.0106,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:50.887122+11:00,True,106,0.1485,True
244,RT-XRM43971-0040,HGM,RM43971,1190572,3.05,Indiana Veal,4.7949,0.0079,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:50.965320+11:00,True,107,0.1957,True
245,RT-XRM43971-0041,HGM,RM43971,1190572,3.05,Indiana Veal,3.9037,0.0233,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.050537+11:00,True,108,0.2285,True
246,RT-XRM43971-0042,HGM,RM43971,1190572,3.05,Indiana Veal,4.4574,0.0062,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.131765+11:00,True,109,0.2018,True
247,RT-XRM43971-0043,HGM,RM43971,1190572,3.05,Indiana Veal,4.3541,0.0019,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.201693+11:00,True,110,0.2067,True
248,RT-XRM43971-0044,HGM,RM43971,1190572,3.05,Indiana Veal,3.8707,0.0069,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.315104+11:00,True,111,0.1767,True
249,RT-XRM43971-0045,HGM,RM43971,1190572,3.05,Indiana Veal,5.2181,0.0142,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.397631+11:00,True,112,0.0593,True
250,RT-XRM43971-0046,HGM,RM43971,1190572,3.05,Indiana Veal,3.9539,0.0167,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.470495+11:00,True,113,0.1178,True
251,RT-XRM43971-0047,HGM,RM43971,1190572,3.05,Indiana Veal,4.7494,0.0059,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.545722+11:00,True,114,0.1088,True
252,RT-XRM43971-0048,HGM,RM43971,1190572,3.05,Indiana Veal,5.2568,0.0454,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.631196+11:00,True,115,0.0945,True
253,RT-XRM43971-0049,HGM,RM43971,1190572,3.05,Indiana Veal,4.7618,0.0119,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.702290+11:00,True,116,0.0845,True
254,RT-XRM43971-0050,HGM,RM43971,1190572,3.05,Indiana Veal,5.0186,0.019,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.779786+11:00,True,117,0.1168,True
255,RT-XRM43971-0051,HGM,RM43971,1190572,3.05,Indiana Veal,4.2831,0.0044,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.854569+11:00,True,118,0.1448,True
256,RT-XRM43971-0052,HGM,RM43971,1190572,3.05,Indiana Veal,4.4138,0.0104,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:51.933416+11:00,True,119,0.2672,True
257,RT-XRM43971-0053,HGM,RM43971,1190572,3.05,Indiana Veal,4.9742,0.0175,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.008597+11:00,True,120,0.0899,True
258,RT-XRM43971-0054,HGM,RM43971,1190572,3.05,Indiana Veal,4.5089,0.0092,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.097005+11:00,True,121,0.1775,True
259,RT-XRM43971-0055,HGM,RM43971,1190572,3.05,Indiana Veal,4.1066,0.0087,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.177111+11:00,True,122,0.1669,True
260,RT-XRM43971-0056,HGM,RM43971,1190572,3.05,Indiana Veal,4.589,0.0107,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.255380+11:00,True,123,0.2527,True
261,RT-XRM43971-0057,HGM,RM43971,1190572,3.05,Indiana Veal,4.7352,0.0173,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.331553+11:00,True,124,0.1323,True
262,RT-XRM43971-0058,HGM,RM43971,1190572,3.05,Indiana Veal,4.3869,0.006,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.400916+11:00,True,125,0.4053,True
263,RT-XRM43971-0059,HGM,RM43971,1190572,3.05,Indiana Veal,4.1512,0.0117,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.479211+11:00,True,126,0.2655,True
264,RT-XRM43971-0060,HGM,RM43971,1190572,3.05,Indiana Veal,3.8849,0.0023,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.555419+11:00,True,127,0.1591,True
265,RT-XRM43971-0061,HGM,RM43971,1190572,3.05,Indiana Veal,4.8856,0.0085,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.634170+11:00,True,128,0.3176,True
266,RT-XRM43971-0062,HGM,RM43971,1190572,3.05,Indiana Veal,4.2446,0.0066,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.710916+11:00,True,129,0.2737,True
267,RT-XRM43971-0063,HGM,RM43971,1190572,3.05,Indiana Veal,4.0353,0.0118,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.798309+11:00,True,130,0.1597,True
268,RT-XRM43971-0064,HGM,RM43971,1190572,3.05,Indiana Veal,4.5668,0.0151,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.890737+11:00,True,131,0.1434,True
269,RT-XRM43971-0065,HGM,RM43971,1190572,3.05,Indiana Veal,4.1289,0.014,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:52.963284+11:00,True,132,0.1489,True
270,RT-XRM43971-0066,HGM,RM43971,1190572,3.05,Indiana Veal,4.7317,0.0115,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.043717+11:00,True,133,0.1932,True
271,RT-XRM43971-0067,HGM,RM43971,1190572,3.05,Indiana Veal,4.3815,0.0115,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.132034+11:00,True,134,0.1082,True
272,RT-XRM43971-0068,HGM,RM43971,1190572,3.05,Indiana Veal,5.0514,0.0175,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.239467+11:00,True,135,0.1223,True
273,RT-XRM43971-0069,HGM,RM43971,1190572,3.05,Indiana Veal,4.7171,0.034,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.333414+11:00,True,136,0.1005,True
274,RT-XRM43971-0070,HGM,RM43971,1190572,3.05,Indiana Veal,3.9548,0.0114,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.410499+11:00,True,137,0.1066,True
275,RT-XRM43971-0071,HGM,RM43971,1190572,3.05,Indiana Veal,3.8007,0.0127,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.482590+11:00,True,138,0.1694,True
276,RT-XRM43971-0072,HGM,RM43971,1190572,3.05,Indiana Veal,3.9225,0.0155,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.556364+11:00,True,139,0.2373,True
277,RT-XRM43971-0073,HGM,RM43971,1190572,3.05,Indiana Veal,4.5039,0.0105,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.629676+11:00,True,140,0.127,True
278,RT-XRM43971-0074,HGM,RM43971,1190572,3.05,Indiana Veal,5.2487,0.0194,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.704120+11:00,True,141,0.171,True
279,RT-XRM43971-0075,HGM,RM43971,1190572,3.05,Indiana Veal,4.8475,0.0162,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.787567+11:00,True,142,0.1078,True
280,RT-XRM43971-0076,HGM,RM43971,1190572,3.05,Indiana Veal,3.944,0.0048,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.863483+11:00,True,143,0.1851,True
281,RT-XRM43971-0077,HGM,RM43971,1190572,3.05,Indiana Veal,4.9763,0.0168,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:53.933538+11:00,True,144,0.1096,True
282,RT-XRM43971-0078,HGM,RM43971,1190572,3.05,Indiana Veal,4.0951,0.007,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:54.950831+11:00,True,145,0.1815,True
283,RT-XRM43971-0079,HGM,RM43971,1190572,3.05,Indiana Veal,4.0957,0.0157,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:55.940270+11:00,True,146,0.1247,True
284,RT-XRM43971-0080,HGM,RM43971,1190572,3.05,Indiana Veal,4.0,0.0081,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.016297+11:00,True,147,0.2687,True
285,RT-XRM43971-0081,HGM,RM43971,1190572,3.05,Indiana Veal,5.0812,0.015,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.101696+11:00,True,148,0.2139,True
286,RT-XRM43971-0082,HGM,RM43971,1190572,3.05,Indiana Veal,5.266,0.0193,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.177895+11:00,True,149,0.0632,True
287,RT-XRM43971-0083,HGM,RM43971,1190572,3.05,Indiana Veal,4.0692,0.0069,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.252973+11:00,True,150,0.2071,True
288,RT-XRM43971-0084,HGM,RM43971,1190572,3.05,Indiana Veal,4.9866,0.0203,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.334681+11:00,True,151,0.1307,True
289,RT-XRM43971-0085,HGM,RM43971,1190572,3.05,Indiana Veal,3.9791,0.0177,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.407348+11:00,True,152,0.1948,True
290,RT-XRM43971-0086,HGM,RM43971,1190572,3.05,Indiana Veal,3.9032,0.007,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.475726+11:00,True,153,0.1414,True
291,RT-XRM43971-0087,HGM,RM43971,1190574,3.25,Indiana Veal,4.0626,0.005,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.562138+11:00,True,154,0.5362,True
292,RT-XRM43971-0088,HGM,RM43971,1190574,3.25,Indiana Veal,4.596,0.0142,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.625971+11:00,True,155,0.2531,True
293,RT-XRM43971-0089,HGM,RM43971,1190574,3.25,Indiana Veal,3.8373,0.0026,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.707603+11:00,True,156,0.2478,True
294,RT-XRM43971-0090,HGM,RM43971,1190574,3.25,Indiana Veal,4.5736,0.0091,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.780566+11:00,True,157,0.2257,True
295,RT-XRM43971-0091,HGM,RM43971,1190574,3.25,Indiana Veal,4.9683,0.003,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.845688+11:00,True,158,0.3874,True
296,RT-XRM43971-0092,HGM,RM43971,1190574,3.25,Indiana Veal,4.4887,0.0125,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.919935+11:00,True,159,0.1926,True
297,RT-XRM43971-0093,HGM,RM43971,1190574,3.25,Indiana Veal,4.6232,0.0036,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:56.992881+11:00,True,160,0.3933,True
298,RT-XRM43971-0094,HGM,RM43971,1190574,3.25,Indiana Veal,4.9627,0.0235,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.069444+11:00,True,161,0.1058,True
299,RT-XRM43971-0095,HGM,RM43971,1190574,3.25,Indiana Veal,4.6409,0.0085,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.134026+11:00,True,162,0.384,True
300,RT-XRM43971-0096,HGM,RM43971,1190574,3.25,Indiana Veal,3.7817,0.0065,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.216820+11:00,True,163,0.3228,True
301,RT-XRM43971-0097,HGM,RM43971,1190574,3.25,Indiana Veal,4.4842,0.0097,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.295845+11:00,True,164,0.2181,True
302,RT-XRM43971-0099,HGM,RM43971,1190574,3.25,Indiana Veal,4.1323,0.0057,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.378301+11:00,True,165,0.3356,True
303,RT-XRM43971-0098,HGM,RM43971,1190574,3.25,Indiana Veal,4.6821,0.0184,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.456582+11:00,True,166,0.2406,True
304,RT-XRM43971-0100,HGM,RM43971,1190574,3.25,Indiana Veal,4.1153,0.0185,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.536442+11:00,True,167,0.243,True
305,RT-XRM43971-0101,HGM,RM43971,1190574,3.25,Indiana Veal,4.6918,0.0116,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.596483+11:00,True,168,0.1556,True
306,RT-XRM43971-0102,HGM,RM43971,1190574,3.25,Indiana Veal,4.4321,0.0098,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.677464+11:00,True,169,0.2939,True
307,RT-XRM43971-0103,HGM,RM43971,1190574,3.25,Indiana Veal,4.55,0.0086,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.754910+11:00,True,170,0.1971,True
308,RT-XRM43971-0104,HGM,RM43971,1190574,3.25,Indiana Veal,5.1392,0.0147,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.820217+11:00,True,171,0.1333,True
309,RT-XRM43971-0105,HGM,RM43971,1190574,3.25,Indiana Veal,5.1928,0.0415,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.900434+11:00,True,172,0.1842,True
310,RT-XRM43971-0106,HGM,RM43971,1190574,3.25,Indiana Veal,4.5686,0.01,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:57.981471+11:00,True,173,0.2431,True
311,RT-XRM43971-0107,HGM,RM43971,1190574,3.25,Indiana Veal,5.0536,0.0179,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.064899+11:00,True,174,0.088,True
312,RT-XRM43971-0108,HGM,RM43971,1190574,3.25,Indiana Veal,3.9845,0.0051,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.140909+11:00,True,175,0.2371,True
313,RT-XRM43971-0109,HGM,RM43971,1190574,3.25,Indiana Veal,4.0012,0.0102,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.226738+11:00,True,176,0.1412,True
314,RT-XRM43971-0110,HGM,RM43971,1190574,3.25,Indiana Veal,4.0314,0.0042,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.324115+11:00,True,177,0.1924,True
315,RT-XRM43971-0111,HGM,RM43971,1190574,3.25,Indiana Veal,4.7841,0.0098,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.408635+11:00,True,178,0.2257,True
316,RT-XRM43971-0112,HGM,RM43971,1190574,3.25,Indiana Veal,4.191,0.0073,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.474533+11:00,True,179,0.2273,True
317,RT-XRM43971-0113,HGM,RM43971,1190574,3.25,Indiana Veal,4.0039,0.0073,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.536835+11:00,True,180,0.2458,True
318,RT-XRM43971-0114,HGM,RM43971,1190574,3.25,Indiana Veal,4.3313,0.0201,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.612855+11:00,True,181,0.1449,True
319,RT-XRM43971-0115,HGM,RM43971,1190574,3.25,Indiana Veal,4.4408,0.0067,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.692637+11:00,True,182,0.1332,True
320,RT-XRM43971-0116,HGM,RM43971,1190574,3.25,Indiana Veal,4.2991,0.0166,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.758292+11:00,True,183,0.1324,True
321,RT-XRM43971-0117,HGM,RM43971,1190574,3.25,Indiana Veal,4.048,0.0108,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.823378+11:00,True,184,0.1238,True
322,RT-XRM43971-0118,HGM,RM43971,1190574,3.25,Indiana Veal,4.6121,0.0158,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.890524+11:00,True,185,0.127,True
323,RT-XRM43971-0119,HGM,RM43971,1190574,3.25,Indiana Veal,5.1854,0.0073,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:58.957820+11:00,True,186,0.0817,True
324,RT-XRM43971-0120,HGM,RM43971,1190574,3.25,Indiana Veal,4.5545,0.0112,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.024942+11:00,True,187,0.1202,True
325,RT-XRM43971-0121,HGM,RM43971,1190574,3.25,Indiana Veal,4.6031,0.0207,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.106175+11:00,True,188,0.1741,True
326,RT-XRM43971-0122,HGM,RM43971,1190574,3.25,Indiana Veal,4.029,0.0046,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.175302+11:00,True,189,0.1592,True
327,RT-XRM43971-0123,HGM,RM43971,1190574,3.25,Indiana Veal,5.292,0.0189,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.239395+11:00,True,190,0.0741,True
328,RT-XRM43971-0124,HGM,RM43971,1190574,3.25,Indiana Veal,4.566,0.02,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.316080+11:00,True,191,0.1355,True
329,RT-XRM43971-0125,HGM,RM43971,1190574,3.25,Indiana Veal,4.3682,0.0107,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.381034+11:00,True,192,0.1117,True
330,RT-XRM43971-0126,HGM,RM43971,1190574,3.25,Indiana Veal,5.2349,0.0145,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.445175+11:00,True,193,0.1001,True
331,RT-XRM43971-0127,HGM,RM43971,1190574,3.25,Indiana Veal,4.7899,0.0147,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-01-31 17:08:59.508917+11:00,True,194,0.1722,True
332,RT-XRM43971-0128,HGM,RM43971,1190574,3.25,Indiana Veal,3.8675,0.0145,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.186778+11:00,True,195,0.1843,True
333,RT-XRM43971-0129,HGM,RM43971,1190574,3.25,Indiana Veal,4.6866,0.0054,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.268471+11:00,True,196,0.1034,True
334,RT-XRM43971-0130,HGM,RM43971,1190574,3.25,Indiana Veal,4.9437,0.0143,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.356926+11:00,True,197,0.1174,True
335,RT-XRM43971-0131,HGM,RM43971,1190574,3.25,Indiana Veal,3.6904,0.0065,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.442288+11:00,True,198,0.1694,True
336,RT-XRM43971-0132,HGM,RM43971,1190574,3.25,Indiana Veal,4.4621,0.009,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.514753+11:00,True,199,0.0899,True
337,RT-XRM43971-0133,HGM,RM43971,1190574,3.25,Indiana Veal,4.2918,0.0123,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.635206+11:00,True,200,0.1172,True
338,RT-XRM43971-0135,HGM,RM43971,1190574,3.25,Indiana Veal,3.905,0.0095,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.711615+11:00,True,201,0.1532,True
339,RT-XRM43971-0134,HGM,RM43971,1190574,3.25,Indiana Veal,4.021,0.0059,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.786641+11:00,True,202,0.1771,True
340,RT-XRM43971-0136,HGM,RM43971,1190574,3.25,Indiana Veal,4.7338,0.0129,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:58.864495+11:00,True,203,0.0968,True
341,RT-XRM43971-0137,HGM,RM43971,1190574,3.25,Indiana Veal,4.3296,0.0043,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.013043+11:00,True,204,0.1672,True
342,RT-XRM43971-0138,HGM,RM43971,1190574,3.25,Indiana Veal,3.9105,0.0062,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.093132+11:00,True,205,0.263,True
343,RT-XRM43971-0139,HGM,RM43971,1190574,3.25,Indiana Veal,3.9798,0.0117,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.172735+11:00,True,206,0.1446,True
344,RT-XRM43971-0140,HGM,RM43971,1190574,3.25,Indiana Veal,3.8704,0.0006,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.246732+11:00,True,207,0.2534,True
345,RT-XRM43971-0141,HGM,RM43971,1190574,3.25,Indiana Veal,3.9695,0.004,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.322409+11:00,True,208,0.189,True
346,RT-XRM43971-0142,HGM,RM43971,1190574,3.25,Indiana Veal,3.9,0.0068,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.403167+11:00,True,209,0.1716,True
347,RT-XRM43971-0143,HGM,RM43971,1190574,3.25,Indiana Veal,3.936,0.0032,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.477508+11:00,True,210,0.2499,True
348,RT-XRM43971-0144,HGM,RM43971,1190574,3.25,Indiana Veal,4.4177,0.0037,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.569749+11:00,True,211,0.1294,True
349,RT-XRM43971-0145,HGM,RM43971,1190574,3.25,Indiana Veal,4.1785,0.0117,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.643718+11:00,True,212,0.1388,True
350,RT-XRM43971-0146,HGM,RM43971,1190577,3.55,Indiana Veal,4.9107,0.0068,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.722243+11:00,True,213,0.4127,True
351,RT-XRM43971-0147,HGM,RM43971,1190577,3.55,Indiana Veal,4.7115,0.0042,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.791014+11:00,True,214,0.6405,True
352,RT-XRM43971-0148,HGM,RM43971,1190577,3.55,Indiana Veal,4.8498,0.0109,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:45:59.861563+11:00,True,215,0.198,True
353,RT-XRM43971-0149,HGM,RM43971,1190577,3.55,Indiana Veal,4.4647,0.0042,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:46:01.652136+11:00,True,216,0.3791,True
354,RT-XRM43971-0150,HGM,RM43971,1190577,3.55,Indiana Veal,5.0041,0.0058,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:46:01.943818+11:00,True,217,0.3159,True
355,RT-XRM43971-0151,HGM,RM43971,1190577,3.55,Indiana Veal,3.8652,0.001,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:46:02.950752+11:00,True,218,0.6217,True
356,RT-XRM43971-0152,HGM,RM43971,1190577,3.55,Indiana Veal,4.5893,0.0047,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:46:03.944300+11:00,True,219,0.3239,True
357,RT-XRM43971-0153,HGM,RM43971,1190577,3.55,Indiana Veal,4.5155,0.0052,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:46:04.022252+11:00,True,220,0.273,True
358,RT-XRM43971-0154,HGM,RM43971,1190577,3.55,Indiana Veal,4.1617,0.0049,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-05 13:46:04.091092+11:00,True,221,0.3586,True
